target	ligand	name	run_time	max_fitscore	top5_mean_fitscore	fitscore
sQC_Substrate	STK936575	sQC_Substrate__STK936575	16.595691680908203	0.478094	0.43839100000000003	[0.392151, 0.399425, 0.291677, 0.335981, 0.323977, 0.195677, 0.116903, 0.319211, 0.18275, 0.240494, 0.251639, 0.072198, 0.34811, 0.375912, 0.478094, 0.0818531, 0.263931, 0.103222, 0.276664, 0.159021, 0.21485, 0.0699186, 0.420901, 0.084646, 0.205246, 0.189685, 0.0957421, 0.344823, 0.17042, 0.235308, 0.390204, 0.446999, 0.331313, 0.13472, 0.23212, 0.0232561, 0.232392, 0.215951, 0.263728, 0.446536]
